    85   637 0.1959996289890E+01 0.4606494411302E+00 0.2032594494269E+01 0.3603830294373E+00
    86   638 0.1868451784273E+01 0.5395347131257E+00 0.1947829087411E+01 0.4736115486986E+00
    87   639 0.1763782439755E+01 0.5880272994279E+00 0.1841778507075E+01 0.5556171976105E+00
    88   640 0.1654078486098E+01 0.5999793110542E+00 0.1724723859859E+01 0.5967019774380E+00
    89   641 0.1551075195822E+01 0.5744346792430E+00 0.1611742885361E+01 0.5940751758406E+00
    90   642 0.1465152923160E+01 0.5194745578505E+00 0.1515426152580E+01 0.5559705214216E+00
    91   643 0.1399307113305E+01 0.4468245544637E+00 0.1439920744598E+01 0.4955593549457E+00
    92   644 0.1351357224952E+01 0.3653017114168E+00 0.1383224988266E+01 0.4230590718703E+00
    93   645 0.1317959022299E+01 0.2799206220425E+00 0.1341851384916E+01 0.3443676887128E+00
    94   646 0.1296215077126E+01 0.1931767650790E+00 0.1312691921531E+01 0.2624361240372E+00
    95   647 0.1284153444998E+01 0.1063191336519E+00 0.1293569613906E+01 0.1786679630078E+00
    96   648 0.1280651215900E+01 0.1985512527935E-01 0.1283133692431E+01 0.9375608418858E-01
    97   649 0.1285279785068E+01 -.6593905697988E-01 0.1280807901893E+01 0.8005624306507E-02
    98   650 0.1298148819735E+01 -.1508957578271E+00 0.1286628803830E+01 -.7831354764899E-01
    99   651 0.1319763397749E+01 -.2346881762658E+00 0.1301094590627E+01 -.1648295286843E+00
   100   652 0.1351020119214E+01 -.3166587624800E+00 0.1325156372870E+01 -.2511178151814E+00
   101   653 0.1393406954118E+01 -.3955910027628E+00 0.1360297802472E+01 -.3363195712386E+00
   102   654 0.1449223221388E+01 -.4689815365644E+00 0.1408790161931E+01 -.4186248764597E+00
   103   655 0.1522186887853E+01 -.5315750473512E+00 0.1474141061618E+01 -.4939688254882E+00
   104   656 0.1616335239974E+01 -.5719199641020E+00 0.1560024748592E+01 -.5526814158638E+00
   105   657 0.1729325795207E+01 -.5715598856886E+00 0.1664067994803E+01 -.5778278990761E+00
   106   658 0.1844754533229E+01 -.5209918317926E+00 0.1772013557803E+01 -.5587743941954E+00
   107   659 0.1946443121335E+01 -.4300808286040E+00 0.1870742320256E+01 -.5023327919629E+00
   108   660 0.2027640881139E+01 -.3128056207072E+00 0.1955943571307E+01 -.4188563098123E+00
   109   661 0.2085715950733E+01 -.1808507664317E+00 0.2026632989544E+01 -.3146192928075E+00
   110   662 0.2117483182844E+01 -.4202989371601E-01 0.2081724792990E+01 -.1924554531957E+00
   111   604 0.2128458604626E+01 0.1001393260901E+00 0.2125579817746E+01 -.5674027080939E-01
   112   605 0.2098855461693E+01 0.2371160775523E+00 0.2129755507777E+01 0.8663071782567E-01
   113   606 0.2045334143755E+01 0.3604888652204E+00 0.2101721363135E+01 0.2281159091561E+00
   114   607 0.1972684569187E+01 0.4651755390982E+00 0.2044722623995E+01 0.3615910814613E+00
   115   608 0.1882878929758E+01 0.5470354618294E+00 0.1961914609066E+01 0.4772282978777E+00
   116   609 0.1779753850166E+01 0.6001511800116E+00 0.1857875609729E+01 0.5634255673187E+00
   117   610 0.1670337908302E+01 0.6185073141173E+00 0.1741678697375E+01 0.6107900934841E+00
   118   611 0.1565534351475E+01 0.5999615565792E+00 0.1627208017975E+01 0.6153697259140E+00
   119   612 0.1475851038554E+01 0.5507525855505E+00 0.1527438955665E+01 0.5833567371806E+00
   120   613 0.1405647084266E+01 0.4819963948582E+00 0.1447762458884E+01 0.5271668328105E+00
   121   614 0.1353543242388E+01 0.4029582236197E+00 0.1387120299011E+01 0.4574650398929E+00
   122   615 0.1316364387218E+01 0.3192019043782E+00 0.1342218556386E+01 0.3807428078236E+00
   123   616 0.1291133374195E+01 0.2336071451611E+00 0.1309852948088E+01 0.3003838962767E+00
   124   617 0.1275649945881E+01 0.1476031670409E+00 0.1287649026092E+01 0.2180240084572E+00
   125   618 0.1268559886589E+01 0.6191274836206E-01 0.1274044788380E+01 0.1344426463961E+00
   126   619 0.1269206665314E+01 -.2324744426707E-01 0.1268192735376E+01 0.4998065841700E-01
   127   620 0.1277493547579E+01 -.1077477123249E+00 0.1269903541869E+01 -.3510904381430E-01
   128   621 0.1293722182437E+01 -.1913625024104E+00 0.1279448448109E+01 -.1205971433411E+00
   129   622 0.1318513434657E+01 -.2737626969633E+00 0.1297490994541E+01 -.2061674075751E+00
   130   623 0.1352875815007E+01 -.3542028290282E+00 0.1325080707270E+01 -.2913200795509E+00
   131   624 0.1398394429151E+01 -.4313201393347E+00 0.1363802867841E+01 -.3751095565549E+00
   132   625 0.1457571208744E+01 -.5023050166924E+00 0.1416119168889E+01 -.4554685012197E+00
   133   626 0.1534304614155E+01 -.5611493264322E+00 0.1485654138925E+01 -.5276114315856E+00
   134   627 0.1632285868956E+01 -.5950803158607E+00 0.1575606884085E+01 -.5805438173254E+00
   135   628 0.1746856824867E+01 -.5859160766000E+00 0.1681484216292E+01 -.5972322759346E+00
   136   629 0.1860799595142E+01 -.5281139678612E+00 0.1788112621192E+01 -.5706611874796E+00
   137   630 0.1960115530639E+01 -.4330374420244E+00 0.1884732596214E+01 -.5094651803393E+00
   138   631 0.2039375694182E+01 -.3136271520262E+00 0.1968052877304E+01 -.4231962511503E+00
   139   632 0.2096288002003E+01 -.1807283721880E+00 0.2037404377290E+01 -.3172832740032E+00
   140   633 0.2127563935904E+01 -.4152521670209E-01 0.2091795293072E+01 -.1940346338140E+00
   141   573 0.2138491316902E+01 0.1008931412870E+00 0.2135505575428E+01 -.5743610499221E-01
   142   574 0.2109143998045E+01 0.2387564818812E+00 0.2139851770480E+01 0.8646126580107E-01
   143   575 0.2056401558272E+01 0.3633045373818E+00 0.2112350738462E+01 0.2284706707836E+00
   144   576 0.1985074987468E+01 0.4697621706576E+00 0.2056509566069E+01 0.3631036738471E+00
   145   577 0.1896869463462E+01 0.5544152903291E+00 0.1975450903098E+01 0.4810252949735E+00
   146   578 0.1795181621195E+01 0.6118178774661E+00 0.1873239994418E+01 0.5710834238738E+00
   147   579 0.1686269874355E+01 0.6361106071197E+00 0.1758027084267E+01 0.6241951653940E+00
   148   580 0.1579962280649E+01 0.6243103427614E+00 0.1642445129899E+01 0.6356374709315E+00
   149   581 0.1486945754598E+01 0.5809185184067E+00 0.1539516521028E+01 0.6097107907410E+00
   150   582 0.1412577102990E+01 0.5162345570375E+00 0.1455912793068E+01 0.5578515781599E+00
   151   583 0.1356454682990E+01 0.4398156451864E+00 0.1391453364775E+01 0.4910216874487E+00
   152   584 0.1315593804587E+01 0.3577353568665E+00 0.1343083918799E+01 0.4162536822325E+00
   153   585 0.1287013544030E+01 0.2732994000956E+00 0.1307646374577E+01 0.3373990583370E+00
   154   586 0.1268347636233E+01 0.1881695850765E+00 0.1282563474932E+01 0.2563594802169E+00
   155   587 0.1258003474220E+01 0.1031786753212E+00 0.1266079319214E+01 0.1740065997140E+00
   156   588 0.1255119037533E+01 0.1864476487438E-01 0.1257129678533E+01 0.9078157601133E-01
   157   589 0.1259401571380E+01 -.6529175301929E-01 0.1255287567687E+01 0.6861467762227E-02
   158   590 0.1270986344996E+01 -.1485587847695E+00 0.1260640131469E+01 -.7756879823442E-01
   159   591 0.1290297623500E+01 -.2309605000767E+00 0.1273627033719E+01 -.1622449793066E+00
   160   592 0.1318037617597E+01 -.3120627165906E+00 0.1295018384470E+01 -.2468975800346E+00
   161   593 0.1355311686578E+01 -.3910675027678E+00 0.1325940339048E+01 -.3309551123119E+00
   162   594 0.1403777626300E+01 -.4664411943867E+00 0.1368085566406E+01 -.4133617911906E+00
   163   595 0.1466234314652E+01 -.5350575035350E+00 0.1424126640800E+01 -.4917655659796E+00
   164   596 0.1546698267352E+01 -.5900116369310E+00 0.1497722479127E+01 -.5605371088159E+00
   165   597 0.1648229518644E+01 -.6172456137464E+00 0.1591453617597E+01 -.6073179833792E+00
   166   598 0.1763828294958E+01 -.5994654504601E+00 0.1698473329526E+01 -.6155826517970E+00
   167   599 0.1876104548602E+01 -.5350693660203E+00 0.1803618748581E+01 -.5820548151890E+00
   168   600 0.1973226123351E+01 -.4361992490719E+00 0.1898259537142E+01 -.5164963690015E+00
   169   601 0.2050772474630E+01 -.3147492151650E+00 0.1979863104391E+01 -.4275949296291E+00
   170   602 0.2106697880427E+01 -.1808869324865E+00 0.2048000687528E+01 -.3200413264058E+00
   171   603 0.2137607551472E+01 -.4122275775964E-01 0.2101804673927E+01 -.1956267221982E+00
   172   541 0.2148522976687E+01 0.1016484136024E+00 0.2145430647628E+01 -.5812479731055E-01
   173   542 0.2119384324514E+01 0.2404382853865E+00 0.2149928394263E+01 0.8649140404444E-01
   174   543 0.2067319095410E+01 0.3662266942166E+00 0.2122841446620E+01 0.2291272370251E+00
   175   544 0.1997189561357E+01 0.4744265719533E+00 0.2067981422241E+01 0.3649576982892E+00
   176   545 0.1910441874904E+01 0.5617496651304E+00 0.1988469664539E+01 0.4850785597061E+00
   177   546 0.1810077604151E+01 0.6231420775754E+00 0.1887914951651E+01 0.5787059445416E+00
   178   547 0.1701814440608E+01 0.6529769882610E+00 0.1773664927495E+01 0.6371228782765E+00
   179   548 0.1594409354837E+01 0.6476537326809E+00 0.1657317374538E+01 0.6550796007182E+00
   180   549 0.1498323714572E+01 0.6100947605106E+00 0.1551677320645E+01 0.6351762387334E+00
   181   550 0.1420040317406E+01 0.5496252870952E+00 0.1464323324578E+01 0.5877384562469E+00
   182   551 0.1359959712865E+01 0.4759356302887E+00 0.1396089452848E+01 0.5238225188036E+00
   183   552 0.1315518775357E+01 0.3956048641471E+00 0.1344358100162E+01 0.4510197420962E+00
   184   553 0.1283697676390E+01 0.3123381628979E+00 0.1305923013755E+01 0.3736098472279E+00
   185   554 0.1262025480805E+01 0.2280649533937E+00 0.1278122549817E+01 0.2937866481736E+00
   186   555 0.1248707821070E+01 0.1437315956520E+00 0.1258995922459E+01 0.2125939576779E+00
   187   556 0.1242667034730E+01 0.5982512307800E-01 0.1247293826070E+01 0.1304874294261E+00
   188   557 0.1243424104810E+01 -.2356299983947E-01 0.1242359946636E+01 0.4767371054471E-01
   189   558 0.1250956027261E+01 -.1063947658610E+00 0.1244097446065E+01 -.3568490334277E-01
   190   559 0.1265546131337E+01 -.1885438532458E+00 0.1252781643673E+01 -.1194311622512E+00
   191   560 0.1287700934484E+01 -.2698222156924E+00 0.1268980383642E+01 -.2033542206721E+00
   192   561 0.1318200897119E+01 -.3497261887294E+00 0.1293522689884E+01 -.2871195879614E+00
   193   562 0.1358190138319E+01 -.4273893616831E+00 0.1327599053309E+01 -.3701318545014E+00
   194   563 0.1409489163040E+01 -.5011090521548E+00 0.1373051341581E+01 -.4512090142928E+00
   195   564 0.1475079163951E+01 -.5673515435433E+00 0.1432686066444E+01 -.5276235843357E+00
   196   565 0.1559205543925E+01 -.6182677205056E+00 0.1510299910470E+01 -.5928221642305E+00
   197   566 0.1664006154842E+01 -.6385035933895E+00 0.1607400726543E+01 -.6330608478738E+00
   198   567 0.1780190761222E+01 -.6123870700131E+00 0.1715014426311E+01 -.6330413330409E+00
   199   568 0.1890707287332E+01 -.5419862994705E+00 0.1818595242989E+01 -.5930855579466E+00
   200   569 0.1985806995248E+01 -.4396428864435E+00 0.1911346458406E+01 -.5235047535786E+00
   201   570 0.2061847276136E+01 -.3162180739675E+00 0.1991391113812E+01 -.4320957857352E+00
   202   571 0.2116964063878E+01 -.1813427470063E+00 0.2058441004019E+01 -.3228893005975E+00
   203   572 0.2147620591835E+01 -.4116888786012E-01 0.2111749440986E+01 -.1972694371765E+00
   204   508 0.2158562873203E+01 0.1022586775154E+00 0.2155362846271E+01 -.5870463708827E-01
   205   509 0.2129579921451E+01 0.2421333855342E+00 0.2159986211777E+01 0.8668283376218E-01
   206   510 0.2078086852224E+01 0.3692620779719E+00 0.2133197040462E+01 0.2300811922235E+00
   207   511 0.2009045433349E+01 0.4792056622482E+00 0.2079155955011E+01 0.3671558325683E+00
   208   512 0.1923613996449E+01 0.5690897172162E+00 0.2000999019119E+01 0.4894291064527E+00
   209   513 0.1824472393915E+01 0.6342284846855E+00 0.1901943401721E+01 0.5863932016986E+00
   210   514 0.1716868296544E+01 0.6692449308247E+00 0.1788673198790E+01 0.6497154314879E+00
   211   515 0.1608614741976E+01 0.6701077910596E+00 0.1671834510545E+01 0.6738218124523E+00
   212   516 0.1509909563808E+01 0.6383533688293E+00 0.1563683589443E+01 0.6598500369448E+00
   213   517 0.1427882756847E+01 0.5822160635073E+00 0.1472809888460E+01 0.6168960871606E+00
   214   518 0.1363952525399E+01 0.5113770912273E+00 0.1400944947034E+01 0.5559584009902E+00
   215   519 0.1316006563697E+01 0.4328649773046E+00 0.1345916451611E+01 0.4851288790176E+00
   216   520 0.1281043468814E+01 0.3507868100994E+00 0.1304564224884E+01 0.4091174713693E+00
   217   521 0.1256498387698E+01 0.2673503794454E+00 0.1274161297693E+01 0.3304246111236E+00
   218   522 0.1240432621044E+01 0.1836773819318E+00 0.1252588119597E+01 0.2502855399203E+00
   219   523 0.1231546209140E+01 0.1003124794038E+00 0.1238401569292E+01 0.1692015657421E+00
   220   524 0.1229179782782E+01 0.1744411176754E-01 0.1230763157058E+01 0.8743638304264E-01
   221   525 0.1233156368479E+01 -.6488864848615E-01 0.1229370347318E+01 0.5083685972738E-02
   222   526 0.1243640030064E+01 -.1466862942348E+00 0.1234361983597E+01 -.7773092253299E-01
   223   527 0.1261001032731E+01 -.2278499863600E+00 0.1246143942475E+01 -.1608215063360E+00
   224   528 0.1285805065160E+01 -.3080976748860E+00 0.1265357442113E+01 -.2440252475612E+00
   225   529 0.1318879437623E+01 -.3869054113587E+00 0.1292873947253E+01 -.3269567986287E+00
   226   530 0.1361415359884E+01 -.4633294124839E+00 0.1329966565381E+01 -.4089941154111E+00
   227   531 0.1415430851324E+01 -.5354874207534E+00 0.1378602953336E+01 -.4888015093109E+00
   228   532 0.1484101386585E+01 -.5993526228506E+00 0.1441737253707E+01 -.5631976480040E+00
   229   533 0.1571818426524E+01 -.6460296028037E+00 0.1523235414749E+01 -.6245653283415E+00
   230   534 0.1679548274577E+01 -.6590297510949E+00 0.1623389981478E+01 -.6579203296606E+00
   231   535 0.1795838529178E+01 -.6248852090415E+00 0.1731131803895E+01 -.6497965148530E+00
   232   536 0.1904629215541E+01 -.5489872055116E+00 0.1833039384746E+01 -.6038790912316E+00
   233   537 0.1997893948052E+01 -.4434006440041E+00 0.1924027228784E+01 -.5305355170674E+00
   234   538 0.2072622526698E+01 -.3180362634104E+00 0.2002657606685E+01 -.4367075460852E+00
   235   539 0.2127089089380E+01 -.1820940795663E+00 0.2068723734099E+01 -.3258617783299E+00
   236   540 0.2157609887732E+01 -.4125937073437E-01 0.2121645920186E+01 -.1989366665708E+00
   237   474 0.2168605276617E+01 0.1027792523278E+00 0.2165299977637E+01 -.5915677272052E-01
   238   475 0.2139710070974E+01 0.2438945623606E+00 0.2170017191610E+01 0.8716032516468E-01
   239   476 0.2088709582485E+01 0.3724087656248E+00 0.2143420383799E+01 0.2313403768281E+00
   240   477 0.2020647719901E+01 0.4841111142386E+00 0.2090036718490E+01 0.3697276897539E+00
   241   478 0.1936393868130E+01 0.5764802268922E+00 0.2013055668078E+01 0.4941228254835E+00
   242   479 0.1838406672061E+01 0.6451459003820E+00 0.1915351331846E+01 0.5942116722010E+00
   243   480 0.1731457665401E+01 0.6850141593442E+00 0.1803037716304E+01 0.6620790228974E+00
   244   481 0.1622645750872E+01 0.6917889153911E+00 0.1685777552074E+01 0.6920036791746E+00
   245   482 0.1521520287685E+01 0.6657845901140E+00 0.1575553933957E+01 0.6838388324306E+00
   246   483 0.1435993074411E+01 0.6140737179330E+00 0.1481349671183E+01 0.6454022299039E+00
   247   484 0.1368363518995E+01 0.5461997875705E+00 0.1405952959395E+01 0.5875145903015E+00
   248   485 0.1316948589495E+01 0.4695616619524E+00 0.1347653449252E+01 0.5186565141133E+00
   249   486 0.1278934063129E+01 0.3887022128819E+00 0.1303478932816E+01 0.4440138091462E+00
   250   487 0.1251631039372E+01 0.3060870873080E+00 0.1270555953862E+01 0.3663770482935E+00
   251   488 0.1232984783401E+01 0.2230364619618E+00 0.1246689853770E+01 0.2871744737184E+00
   252   489 0.1221523123374E+01 0.1401647103149E+00 0.1230251616503E+01 0.2070453726735E+00
   253   490 0.1216379581696E+01 0.5779266017272E-01 0.1220225827088E+01 0.1262156986739E+00
   254   491 0.1217224561584E+01 -.2407483107857E-01 0.1216117426496E+01 0.4480730656845E-01
   255   492 0.1224104307521E+01 -.1054715916280E+00 0.1217912149182E+01 -.3708200481576E-01
   256   493 0.1237296223645E+01 -.1863485418452E+00 0.1225902415328E+01 -.1193435612221E+00
   257   494 0.1257226610963E+01 -.2666116094820E+00 0.1240589679627E+01 -.2018458619187E+00
   258   495 0.1284510574091E+01 -.3459296112354E+00 0.1262645857326E+01 -.2843651688635E+00
   259   496 0.1319975714272E+01 -.4237433689754E+00 0.1292980185369E+01 -.3665284796876E+00
   260   497 0.1364934163444E+01 -.4990381307981E+00 0.1332963910076E+01 -.4476773665505E+00
   261   498 0.1421507043321E+01 -.5697068327479E+00 0.1384649545125E+01 -.5262637787123E+00
   262   499 0.1493237929678E+01 -.6312175472363E+00 0.1451263996095E+01 -.5986081206646E+00
   263   500 0.1584494735104E+01 -.6734238241668E+00 0.1536561310080E+01 -.6558673284518E+00
   264   501 0.1694808312792E+01 -.6789006588937E+00 0.1639282438449E+01 -.6819519366970E+00
   265   502 0.1810782048696E+01 -.6371091547720E+00 0.1746715476742E+01 -.6659903418236E+00
   266   503 0.1917892841016E+01 -.5561474895941E+00 0.1846954356144E+01 -.6145151690077E+00
   267   504 0.2009505223263E+01 -.4475127851625E+00 0.1936323240469E+01 -.5376338284878E+00
   268   505 0.2083098959848E+01 -.3202089993006E+00 0.2013661588851E+01 -.4414599623395E+00
   269   506 0.2137067724408E+01 -.1831379835145E+00 0.2078845837239E+01 -.3289424023045E+00
   270   507 0.2167562351988E+01 -.4160309025084E-01 0.2131473001453E+01 -.2006328282067E+00
   271   438 0.2178645858975E+01 0.1032926948915E+00 0.2175235717176E+01 -.5960645103159E-01
   272   439 0.2150931457750E+01 0.2418619285637E+00 0.2180340391571E+01 0.8371707690369E-01
   273   440 0.2102448981212E+01 0.3688966680909E+00 0.2155729598316E+01 0.2249562120055E+00
   274   441 0.2038227266996E+01 0.4803938419273E+00 0.2105955526539E+01 0.3613982386875E+00
   275   442 0.1958806941013E+01 0.5744814655841E+00 0.2034178705390E+01 0.4861437373809E+00
   276   443 0.1865979265564E+01 0.6475424354512E+00 0.1942587519967E+01 0.5896658286283E+00
   277   444 0.1763701165838E+01 0.6951619784484E+00 0.1835949802264E+01 0.6647812977228E+00
   278   445 0.1657392817348E+01 0.7130873312818E+00 0.1721978636261E+01 0.7059545072303E+00
   279   446 0.1555058939981E+01 0.6996577839453E+00 0.1610964096901E+01 0.7108939356550E+00
   280   447 0.1464890942883E+01 0.6591157990823E+00 0.1512434506759E+01 0.6842293082585E+00
   281   448 0.1391093022981E+01 0.5997515174677E+00 0.1431027972708E+01 0.6353315736177E+00
   282   449 0.1333403559767E+01 0.5293063354667E+00 0.1366593876273E+01 0.5730321231678E+00
   283   450 0.1289547516961E+01 0.4530383021548E+00 0.1316757204667E+01 0.5033187180526E+00
   284   451 0.1256963149695E+01 0.3740381395301E+00 0.1278773709843E+01 0.4296890238609E+00
   285   452 0.1233448832809E+01 0.2939843808381E+00 0.1250286747683E+01 0.3540076657905E+00
   286   453 0.1217317664270E+01 0.2137727986876E+00 0.1229515996202E+01 0.2772249137761E+00
   287   454 0.1207404465880E+01 0.1338837256599E+00 0.1215154805448E+01 0.1997196373953E+00
   288   455 0.1203025828989E+01 0.5446422917391E-01 0.1206382064689E+01 0.1216714267769E+00
   289   456 0.1203961251166E+01 -.2447210904414E-01 0.1202835059876E+01 0.4312029354458E-01
   290   457 0.1210287933992E+01 -.1029840949095E+00 0.1204539605026E+01 -.3587521895235E-01
   291   458 0.1222263695263E+01 -.1811004167221E+00 0.1211778177695E+01 -.1152172836988E+00
   292   459 0.1240236940544E+01 -.2587123621719E+00 0.1224976441949E+01 -.1947897867393E+00
   293   460 0.1264714754233E+01 -.3356383131099E+00 0.1244685964399E+01 -.2744682171119E+00
   294   461 0.1296314515054E+01 -.4114755372650E+00 0.1271632947198E+01 -.3539996592081E+00
   295   462 0.1336011046036E+01 -.4855600168630E+00 0.1306837324441E+01 -.4329683716973E+00
   296   463 0.1385264732373E+01 -.5565460994249E+00 0.1351772559859E+01 -.5104294259687E+00
   297   464 0.1446659571843E+01 -.6217613269805E+00 0.1408869492727E+01 -.5843073486574E+00
   298   465 0.1524084789376E+01 -.6751589397795E+00 0.1481547469629E+01 -.6494484293540E+00
   299   466 0.1620956367541E+01 -.7041083009162E+00 0.1572477914842E+01 -.6945072663461E+00
   300   467 0.1732379461912E+01 -.6922570223142E+00 0.1676126629360E+01 -.7039116573675E+00
   301   468 0.1843513576883E+01 -.6371471422243E+00 0.1778871676048E+01 -.6743215019974E+00
   302   469 0.1944018674338E+01 -.5494493014499E+00 0.1873228648380E+01 -.6152152224432E+00
   303   470 0.2029616400929E+01 -.4383800765904E+00 0.1957307280946E+01 -.5347392577918E+00
   304   471 0.2098516822187E+01 -.3114924112645E+00 0.2030216942645E+01 -.4374454634661E+00
   305   472 0.2149274881375E+01 -.1766813958381E+00 0.2092069531056E+01 -.3253619224980E+00
   306   473 0.2177944176098E+01 -.3815479521151E-01 0.2142479071803E+01 -.1985764639399E+00
   307   401 0.2188696655672E+01 0.1035924649615E+00 0.2185182295657E+01 -.5987086962967E-01
   308   402 0.2160921325073E+01 0.2437648775860E+00 0.2190326039365E+01 0.8467354901394E-01
   309   403 0.2112659390955E+01 0.3724330687984E+00 0.2165626527627E+01 0.2270117680869E+00
   310   404 0.2049100563779E+01 0.4857246161461E+00 0.2116088784355E+01 0.3649474709856E+00
   311   405 0.1970481131910E+01 0.5820955203919E+00 0.2044976879774E+01 0.4917669280167E+00
